semana,categoria,rank_semanal,titulo,horas_semanais_visualizadas,semanas_acumuladas_top_10,lançamento_escalonado,genero,ano,mes
2022-03-13,Films (Non-English),10,Black Beach,1600000,1,False,"Crime, Drama, Thriller",2022,março
2022-03-13,TV (English),1,PIECES OF HER,95720000,2,False,"Crime, Drama, Mystery",2022,março
2022-03-13,TV (English),2,The Last Kingdom,63540000,1,False,"Action, Drama, History",2022,março
2022-03-13,TV (English),3,Inventing Anna,51840000,5,False,Drama,2022,março
2022-03-13,TV (English),4,Vikings: Valhalla,41760000,3,False,"Action, Adventure, Drama",2022,março
2022-03-13,TV (English),5,Formula 1: Drive to Survive,28010000,1,False,"Documentary, Sport",2022,março
2022-03-13,TV (English),6,Worst Roommate Ever,26290000,2,False,"Documentary, Crime, Thriller",2022,março
2022-03-13,TV (English),7,Good Girls,24500000,5,False,"Comedy, Crime, Drama",2022,março
2022-03-13,TV (English),8,Love Is Blind,24240000,5,False,"Reality-TV, Romance",2022,março
2022-03-13,TV (English),9,The Last Kingdom,17180000,1,False,"Action, Drama, History",2022,março
2022-03-13,TV (English),10,Queen of the South,11460000,1,False,"Action, Crime, Drama",2022,março
2022-03-13,TV (Non-English),1,Juvenile Justice,25940000,3,False,"Crime, Drama",2022,março
2022-03-13,TV (Non-English),2,Café con aroma de mujer,23060000,11,False,"Drama, Romance",2022,março
2022-03-13,TV (Non-English),3,Lies and Deceit,20240000,1,False,"Short, Drama",2022,março
2022-03-13,TV (Non-English),4,All of Us Are Dead,17480000,7,False,"Action, Drama, Fantasy",2022,março
2022-03-13,TV (Non-English),5,Twenty Five Twenty One,17110000,3,False,"Drama, Romance",2022,março
2022-03-13,TV (Non-English),6,Business Proposal,15900000,1,False,"Comedy, Drama, Romance",2022,março
2022-03-13,TV (Non-English),7,Midnight at the Pera Palace,14690000,2,False,"Drama, History, Mystery",2022,março
2022-03-13,TV (Non-English),8,Forecasting Love and Weather,12250000,3,False,Romance,2022,março
2022-03-13,TV (Non-English),9,"Yo soy Betty, la fea",10340000,14,False,"Comedy, Drama, Romance",2022,março
2022-03-13,TV (Non-English),10,The Queen of Flow,8410000,15,False,"Drama, Music",2022,março
2022-03-06,Films (English),1,The Weekend Away,44450000,1,False,"Crime, Drama, Mystery",2022,março
2022-03-06,Films (English),2,Against The Ice,30730000,1,False,"Adventure, Drama, History",2022,março
2022-03-06,Films (English),3,A Madea Homecoming,26410000,2,False,"Comedy, Drama, Romance",2022,março
2022-03-06,Films (English),4,Spider-Man: Into the Spider-Verse,13940000,1,False,"Animation, Action, Adventure",2022,março
2022-03-06,Films (English),5,Shrek 2,13040000,1,False,"Animation, Adventure, Comedy",2022,março
2022-03-06,Films (English),6,The Tinder Swindler,9510000,5,False,"Documentary, Crime",2022,março
2022-03-06,Films (English),7,Shrek,7780000,1,False,"Animation, Adventure, Comedy",2022,março
2022-03-06,Films (English),8,Just Like Heaven,7160000,1,False,"Comedy, Drama, Fantasy",2022,março
2022-03-06,Films (English),9,Despicable Me 2,6890000,5,False,"Animation, Adventure, Comedy",2022,março
2022-03-06,Films (English),10,Battleship,6710000,1,False,"Action, Adventure, Sci-Fi",2022,março
2022-03-06,Films (Non-English),1,Restless,26030000,2,False,"Drama, Romance",2022,março
2022-03-06,Films (Non-English),2,The Pirates: The Last Royal Treasure,17710000,1,False,"Action, Adventure, Comedy",2022,março
2022-03-06,Films (Non-English),3,Chernobyl 1986,7730000,3,False,"Short, Drama",2022,março
2022-03-06,Films (Non-English),4,Through My Window,5510000,5,False,"Comedy, Drama, Romance",2022,março
2022-03-06,Films (Non-English),5,Love Tactics,3660000,4,False,"Comedy, Romance",2022,março
2022-03-06,Films (Non-English),6,Meskina,2940000,1,False,Comedy,2022,março
2022-03-06,Films (Non-English),7,A Woman With No Filter,2860000,2,False,Comedy,2022,março
2022-03-06,Films (Non-English),8,My Wonderful Life,2500000,1,False,"Comedy, Drama, Romance",2022,março
2022-03-06,Films (Non-English),9,UFO,2440000,2,False,"Drama, Mystery, Sci-Fi",2022,março
2022-03-06,Films (Non-English),10,Valentina's Wedding,2420000,1,False,Comedy,2022,março
2022-03-06,TV (English),1,Vikings: Valhalla,113380000,2,False,"Action, Adventure, Drama",2022,março
2022-03-06,TV (English),2,Inventing Anna,77590000,4,False,Drama,2022,março
2022-03-06,TV (English),3,PIECES OF HER,53680000,1,False,"Crime, Drama, Mystery",2022,março
2022-03-06,TV (English),4,Worst Roommate Ever,52380000,1,False,"Documentary, Crime, Thriller",2022,março
2022-03-06,TV (English),5,Love Is Blind,39750000,4,False,"Reality-TV, Romance",2022,março
2022-03-06,TV (English),6,One of Us Is Lying,16550000,3,False,"Crime, Drama, Mystery",2022,março
2022-03-06,TV (English),7,jeen-yuhs: A Kanye Trilogy,12200000,2,False,"Documentary, Music",2022,março
2022-03-06,TV (English),8,The Cuphead Show!,11810000,3,False,"Animation, Short, Action",2022,março
2022-03-06,TV (English),9,Sweet Magnolias,11780000,5,False,"Drama, Romance",2022,março
2022-03-06,TV (English),10,Ozark,9110000,7,False,"Crime, Drama, Thriller",2022,março
2022-03-06,TV (Non-English),1,Juvenile Justice,45930000,2,False,"Crime, Drama",2022,março
2022-03-06,TV (Non-English),2,Café con aroma de mujer,27540000,10,False,"Drama, Romance",2022,março
2022-03-06,TV (Non-English),3,All of Us Are Dead,24020000,6,False,"Action, Drama, Fantasy",2022,março
2022-03-06,TV (Non-English),4,Back to 15,18060000,1,False,"Comedy, Drama",2022,março
2022-03-06,TV (Non-English),5,Twenty Five Twenty One,13720000,2,False,"Drama, Romance",2022,março
2022-03-06,TV (Non-English),6,The Fame Game,11610000,1,False,"Drama, Mystery, Thriller",2022,março
2022-03-06,TV (Non-English),7,Forecasting Love and Weather,10790000,2,False,Romance,2022,março
2022-03-06,TV (Non-English),8,Midnight at the Pera Palace,10780000,1,False,"Drama, History, Mystery",2022,março
2022-03-06,TV (Non-English),9,Thirty-Nine,10490000,1,False,"Short, Drama, Family",2022,março
2022-03-06,TV (Non-English),10,Dark Desire,10400000,5,False,"Drama, Mystery, Thriller",2022,março
2022-02-27,Films (English),1,A Madea Homecoming,31560000,1,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-27,Films (English),2,The Tinder Swindler,17670000,4,False,"Documentary, Crime",2022,fevereiro
2022-02-27,Films (English),3,Texas Chainsaw Massacre,17440000,2,False,"Crime, Horror, Thriller",2022,fevereiro
2022-02-27,Films (English),4,Downfall: The Case Against Boeing,9910000,2,False,Documentary,2022,fevereiro
2022-02-27,Films (English),5,Despicable Me 2,9750000,4,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-27,Films (English),6,Fistful of Vengeance,7560000,2,False,"Action, Crime, Drama",2022,fevereiro
2022-02-27,Films (English),7,Tall Girl 2,7470000,3,False,"Comedy, Drama, Family",2022,fevereiro
2022-02-27,Films (English),8,Abominable,7330000,2,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-27,Films (English),9,Despicable Me,5590000,4,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-27,Films (English),10,Red Notice,4970000,13,False,"Action, Comedy, Thriller",2022,fevereiro
2022-02-27,Films (Non-English),1,Restless,19810000,1,False,"Drama, Romance",2022,fevereiro
2022-02-27,Films (Non-English),2,Don't Kill Me,12090000,1,False,"Fantasy, Horror, Romance",2022,fevereiro
2022-02-27,Films (Non-English),3,Through My Window,7760000,4,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-27,Films (Non-English),4,Love Tactics,5620000,3,False,"Comedy, Romance",2022,fevereiro
2022-02-27,Films (Non-English),5,Parallel Mothers,4820000,2,False,Drama,2022,fevereiro
2022-02-27,Films (Non-English),6,UFO,4270000,1,False,"Drama, Mystery, Sci-Fi",2022,fevereiro
2022-02-27,Films (Non-English),7,A Woman With No Filter,3850000,1,False,Comedy,2022,fevereiro
2022-02-27,Films (Non-English),8,Todos queremos a alguien,3670000,1,False,Romance,2022,fevereiro
2022-02-27,Films (Non-English),9,Compadres,3310000,1,False,"Action, Comedy, Crime",2022,fevereiro
2022-02-27,Films (Non-English),10,Lost Paradise,3310000,1,False,"Drama, Romance",2022,fevereiro
2022-02-27,TV (English),1,Inventing Anna,130800000,3,False,Drama,2022,fevereiro
2022-02-27,TV (English),2,Vikings: Valhalla,80560000,1,False,"Action, Adventure, Drama",2022,fevereiro
2022-02-27,TV (English),3,Love Is Blind,53600000,3,False,"Reality-TV, Romance",2022,fevereiro
2022-02-27,TV (English),4,One of Us Is Lying,33750000,2,False,"Crime, Drama, Mystery",2022,fevereiro
2022-02-27,TV (English),5,The Cuphead Show!,20850000,2,False,"Animation, Short, Action",2022,fevereiro
2022-02-27,TV (English),6,Sweet Magnolias,18610000,4,False,"Drama, Romance",2022,fevereiro
2022-02-27,TV (English),7,Ozark,12860000,6,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-27,TV (English),8,Space Force,12320000,1,False,Comedy,2022,fevereiro
2022-02-27,TV (English),9,Raising Dion,11760000,4,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-27,TV (English),10,jeen-yuhs: A Kanye Trilogy,11460000,1,False,"Documentary, Music",2022,fevereiro
2022-02-27,TV (Non-English),1,All of Us Are Dead,38860000,5,False,"Action, Drama, Fantasy",2022,fevereiro
2022-02-27,TV (Non-English),2,Café con aroma de mujer,32540000,9,False,"Drama, Romance",2022,fevereiro
2022-02-27,TV (Non-English),3,Juvenile Justice,17410000,1,False,"Crime, Drama",2022,fevereiro
2022-02-27,TV (Non-English),4,Dark Desire,15010000,4,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-27,TV (Non-English),5,Toy Boy,12750000,3,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-27,TV (Non-English),6,Toy Boy,12700000,3,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-27,TV (Non-English),7,Twenty Five Twenty One,11850000,1,False,"Drama, Romance",2022,fevereiro
2022-02-27,TV (Non-English),8,Fishbowl Wives,11080000,2,False,"Drama, Romance",2022,fevereiro
2022-02-27,TV (Non-English),9,Forecasting Love and Weather,11020000,1,False,Romance,2022,fevereiro
2022-02-27,TV (Non-English),10,"Devotion, a Story of Love and Desire",10420000,2,False,Drama,2022,fevereiro
2022-02-20,Films (English),1,The Tinder Swindler,34450000,3,False,"Documentary, Crime",2022,fevereiro
2022-02-20,Films (English),2,Texas Chainsaw Massacre,29180000,1,False,"Crime, Horror, Thriller",2022,fevereiro
2022-02-20,Films (English),3,Tall Girl 2,21740000,2,False,"Comedy, Drama, Family",2022,fevereiro
2022-02-20,Films (English),4,Fistful of Vengeance,18300000,1,False,"Action, Crime, Drama",2022,fevereiro
2022-02-20,Films (English),5,Despicable Me 2,11510000,3,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-20,Films (English),6,Abominable,8960000,1,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-20,Films (English),7,St. Vincent,7640000,1,False,"Comedy, Drama",2022,fevereiro
2022-02-20,Films (English),8,Downfall: The Case Against Boeing,7420000,1,False,Documentary,2022,fevereiro
2022-02-20,Films (English),9,Despicable Me,7170000,3,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-20,Films (English),10,The Vanishing,7030000,1,False,"Mystery, Thriller",2022,fevereiro
2022-02-20,Films (Non-English),1,Love Tactics,16860000,2,False,"Comedy, Romance",2022,fevereiro
2022-02-20,Films (Non-English),2,Through My Window,13300000,3,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-20,Films (Non-English),3,Bigbug,8110000,2,False,Sci-Fi,2022,fevereiro
2022-02-20,Films (Non-English),4,Love and Leashes,7420000,2,False,"Comedy, Romance",2022,fevereiro
2022-02-20,Films (Non-English),5,The Privilege,6760000,2,False,"Drama, Horror, Mystery",2022,fevereiro
2022-02-20,Films (Non-English),6,Parallel Mothers,6510000,1,False,Drama,2022,fevereiro
2022-02-20,Films (Non-English),7,Into the Wind,4890000,2,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-20,Films (Non-English),8,Parallel Roads,2710000,1,False,Drama,2022,fevereiro
2022-02-20,Films (Non-English),9,My Best Friend Anne Frank,2510000,3,False,Drama,2022,fevereiro
2022-02-20,Films (Non-English),10,Thoroughbred,2190000,1,False,"Crime, Drama, Sport",2022,fevereiro
2022-02-20,TV (English),1,Inventing Anna,195970000,2,False,Drama,2022,fevereiro
2022-02-20,TV (English),2,Love Is Blind,58960000,2,False,"Reality-TV, Romance",2022,fevereiro
2022-02-20,TV (English),3,Sweet Magnolias,29760000,3,False,"Drama, Romance",2022,fevereiro
2022-02-20,TV (English),4,Ozark,17990000,5,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-20,TV (English),5,Raising Dion,17550000,3,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-20,TV (English),6,One of Us Is Lying,15390000,1,False,"Crime, Drama, Mystery",2022,fevereiro
2022-02-20,TV (English),7,The Cuphead Show!,14630000,1,False,"Animation, Short, Action",2022,fevereiro
2022-02-20,TV (English),8,Raising Dion,14140000,3,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-20,TV (English),9,Disenchantment,12300000,2,False,"Animation, Action, Adventure",2022,fevereiro
2022-02-20,TV (English),10,The Woman in the House Across the Street from the Girl in the Window,11040000,4,False,"Comedy, Crime, Drama",2022,fevereiro
2022-02-20,TV (Non-English),1,All of Us Are Dead,62130000,4,False,"Action, Drama, Fantasy",2022,fevereiro
2022-02-20,TV (Non-English),2,Café con aroma de mujer,39750000,8,False,"Drama, Romance",2022,fevereiro
2022-02-20,TV (Non-English),3,Toy Boy,23810000,2,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-20,TV (Non-English),4,Dark Desire,22950000,3,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-20,TV (Non-English),5,Toy Boy,21460000,2,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-20,TV (Non-English),6,"Devotion, a Story of Love and Desire",18880000,1,False,Drama,2022,fevereiro
2022-02-20,TV (Non-English),7,Fishbowl Wives,15940000,1,False,"Drama, Romance",2022,fevereiro
2022-02-20,TV (Non-English),8,Dark Desire,12590000,3,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-20,TV (Non-English),9,The Queen of Flow,11420000,14,False,"Drama, Music",2022,fevereiro
2022-02-20,TV (Non-English),10,"Yo soy Betty, la fea",10320000,13,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-13,Films (English),1,The Tinder Swindler,64700000,2,False,"Documentary, Crime",2022,fevereiro
2022-02-13,Films (English),2,Tall Girl 2,27440000,1,False,"Comedy, Drama, Family",2022,fevereiro
2022-02-13,Films (English),3,13 Hours: The Secret Soldiers of Benghazi,13270000,2,False,Action,2022,fevereiro
2022-02-13,Films (English),4,Despicable Me 2,13080000,2,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-13,Films (English),5,Home Team,10550000,3,False,"Comedy, Sport",2022,fevereiro
2022-02-13,Films (English),6,Despicable Me,8950000,2,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-13,Films (English),7,Dora and the Lost City of Gold,8750000,1,False,"Action, Adventure, Comedy",2022,fevereiro
2022-02-13,Films (English),8,Faster,6850000,2,False,"Action, Crime, Drama",2022,fevereiro
2022-02-13,Films (English),9,The Power of the Dog,5460000,3,False,"Drama, Western",2022,fevereiro
2022-02-13,Films (English),10,Don't Look Up,5360000,8,False,"Comedy, Drama, Sci-Fi",2022,fevereiro
2022-02-13,Films (Non-English),1,Through My Window,34700000,2,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-13,Films (Non-English),2,The Privilege,18060000,1,False,"Drama, Horror, Mystery",2022,fevereiro
2022-02-13,Films (Non-English),3,Into the Wind,10710000,1,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-13,Films (Non-English),4,Love Tactics,8960000,1,False,"Comedy, Romance",2022,fevereiro
2022-02-13,Films (Non-English),5,Love and Leashes,6680000,1,False,"Comedy, Romance",2022,fevereiro
2022-02-13,Films (Non-English),6,My Best Friend Anne Frank,5680000,2,False,Drama,2022,fevereiro
2022-02-13,Films (Non-English),7,Bigbug,4400000,1,False,Sci-Fi,2022,fevereiro
2022-02-13,Films (Non-English),8,Child of Kamiari Month,2660000,1,False,"Animation, Adventure, Drama",2022,fevereiro
2022-02-13,Films (Non-English),9,Looop Lapeta,2440000,2,False,"Action, Comedy, Crime",2022,fevereiro
2022-02-13,Films (Non-English),10,Luccas Neto in: The Magical Hotel 2,2060000,1,False,Kids,2022,fevereiro
2022-02-13,TV (English),1,Inventing Anna,77310000,1,False,Drama,2022,fevereiro
2022-02-13,TV (English),2,Sweet Magnolias,58150000,2,False,"Drama, Romance",2022,fevereiro
2022-02-13,TV (English),3,Raising Dion,30350000,2,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-13,TV (English),4,Ozark,24770000,4,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-13,TV (English),5,Raising Dion,23520000,2,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-13,TV (English),6,The Woman in the House Across the Street from the Girl in the Window,22020000,3,False,"Comedy, Crime, Drama",2022,fevereiro
2022-02-13,TV (English),7,Love Is Blind,21780000,1,False,"Reality-TV, Romance",2022,fevereiro
2022-02-13,TV (English),8,Sweet Magnolias,21640000,1,False,"Drama, Romance",2022,fevereiro
2022-02-13,TV (English),9,Disenchantment,17090000,1,False,"Animation, Action, Adventure",2022,fevereiro
2022-02-13,TV (English),10,In From the Cold,16310000,3,False,"Action, Crime, Drama",2022,fevereiro
2022-02-13,TV (Non-English),1,All of Us Are Dead,113240000,3,False,"Action, Drama, Fantasy",2022,fevereiro
2022-02-13,TV (Non-English),2,Café con aroma de mujer,51840000,7,False,"Drama, Romance",2022,fevereiro
2022-02-13,TV (Non-English),3,Dark Desire,43760000,2,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-13,TV (Non-English),4,Dark Desire,23650000,2,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-13,TV (Non-English),5,Toy Boy,18250000,1,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-13,TV (Non-English),6,Toy Boy,15870000,1,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-13,TV (Non-English),7,The Queen of Flow,13070000,13,False,"Drama, Music",2022,fevereiro
2022-02-13,TV (Non-English),8,I Am Georgina,11920000,3,False,Reality-TV,2022,fevereiro
2022-02-13,TV (Non-English),9,Our Beloved Summer,11910000,8,False,"Drama, Romance",2022,fevereiro
2022-02-13,TV (Non-English),10,"Yo soy Betty, la fea",11050000,12,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-06,Films (English),1,The Tinder Swindler,45800000,1,False,"Documentary, Crime",2022,fevereiro
2022-02-06,Films (English),2,Home Team,33630000,2,False,"Comedy, Sport",2022,fevereiro
2022-02-06,Films (English),3,Despicable Me 2,14340000,1,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-06,Films (English),4,13 Hours: The Secret Soldiers of Benghazi,12980000,1,False,Action,2022,fevereiro
2022-02-06,Films (English),5,Transformers: Revenge of the Fallen,9790000,1,False,"Action, Adventure, Sci-Fi",2022,fevereiro
2022-02-06,Films (English),6,The Royal Treatment,8510000,3,False,"Comedy, Family, Romance",2022,fevereiro
2022-02-06,Films (English),7,Don't Look Up,6930000,7,False,"Comedy, Drama, Sci-Fi",2022,fevereiro
2022-02-06,Films (English),8,Despicable Me,6850000,1,False,"Animation, Adventure, Comedy",2022,fevereiro
2022-02-06,Films (English),9,Can You Keep a Secret?,6410000,1,False,"Comedy, Romance",2022,fevereiro
2022-02-06,Films (English),10,Faster,6370000,1,False,"Action, Crime, Drama",2022,fevereiro
2022-02-06,Films (Non-English),1,Through My Window,33250000,1,False,"Comedy, Drama, Romance",2022,fevereiro
2022-02-06,Films (Non-English),2,My Best Friend Anne Frank,18720000,1,False,Drama,2022,fevereiro
2022-02-06,Films (Non-English),3,My Father's Violin,4840000,3,False,Drama,2022,fevereiro
2022-02-06,Films (Non-English),4,Looop Lapeta,2460000,1,False,"Action, Comedy, Crime",2022,fevereiro
2022-02-06,Films (Non-English),5,Lost Bullet,1570000,3,False,"Action, Crime, Thriller",2022,fevereiro
2022-02-06,Films (Non-English),6,أصحاب ...ولا أعزّ,1370000,3,False,Drama,2022,fevereiro
2022-02-06,Films (Non-English),7,Amandla,1370000,3,False,"Crime, Drama",2022,fevereiro
2022-02-06,Films (Non-English),8,How I Fell in Love with a Gangster,1270000,5,False,"Crime, Drama",2022,fevereiro
2022-02-06,Films (Non-English),9,Fierce,1250000,2,False,"Comedy, Music",2022,fevereiro
2022-02-06,Films (Non-English),10,The Medium,1180000,1,False,Horror,2022,fevereiro
2022-02-06,TV (English),1,The Woman in the House Across the Street from the Girl in the Window,60480000,2,False,"Comedy, Crime, Drama",2022,fevereiro
2022-02-06,TV (English),2,Raising Dion,49090000,1,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-06,TV (English),3,In From the Cold,44800000,2,False,"Action, Crime, Drama",2022,fevereiro
2022-02-06,TV (English),4,Ozark,44630000,3,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-06,TV (English),5,Sweet Magnolias,43000000,1,False,"Drama, Romance",2022,fevereiro
2022-02-06,TV (English),6,Raising Dion,26460000,1,False,"Drama, Sci-Fi",2022,fevereiro
2022-02-06,TV (English),7,Ozark,19930000,3,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-06,TV (English),8,Ozark,17360000,2,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-06,TV (English),9,Ozark,17210000,2,False,"Crime, Drama, Thriller",2022,fevereiro
2022-02-06,TV (English),10,The Sinner,16690000,2,False,"Crime, Drama, Mystery",2022,fevereiro
2022-02-06,TV (Non-English),1,All of Us Are Dead,236230000,2,False,"Action, Drama, Fantasy",2022,fevereiro
2022-02-06,TV (Non-English),2,Café con aroma de mujer,65860000,6,False,"Drama, Romance",2022,fevereiro
2022-02-06,TV (Non-English),3,Dark Desire,49590000,1,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-06,TV (Non-English),4,I Am Georgina,28740000,2,False,Reality-TV,2022,fevereiro
2022-02-06,TV (Non-English),5,Dark Desire,24990000,1,False,"Drama, Mystery, Thriller",2022,fevereiro
2022-02-06,TV (Non-English),6,Our Beloved Summer,16030000,7,False,"Drama, Romance",2022,fevereiro
2022-02-06,TV (Non-English),7,Feria: The Darkest Light,15960000,1,False,"Crime, Drama, Fantasy",2022,fevereiro
2022-02-06,TV (Non-English),8,The Queen of Flow,15050000,12,False,"Drama, Music",2022,fevereiro
2022-02-06,TV (Non-English),9,Boruto: Naruto Next Generations,14360000,1,False,"Animation, Action, Adventure",2022,fevereiro
2022-02-06,TV (Non-English),10,"Yo soy Betty, la fea",11210000,11,False,"Comedy, Drama, Romance",2022,fevereiro
2022-01-30,Films (English),1,The Royal Treatment,26580000,2,False,"Comedy, Family, Romance",2022,janeiro
2022-01-30,Films (English),2,Home Team,21050000,1,False,"Comedy, Sport",2022,janeiro
2022-01-30,Films (English),3,Munich – The Edge of War,17320000,2,False,"Biography, Drama, History",2022,janeiro
2022-01-30,Films (English),4,Don't Look Up,10250000,6,False,"Comedy, Drama, Sci-Fi",2022,janeiro
2022-01-30,Films (English),5,The Secret Life of Pets 2,7850000,3,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-30,Films (English),6,Red Notice,6540000,12,False,"Action, Comedy, Thriller",2022,janeiro
2022-01-30,Films (English),7,Hotel Transylvania 3: Summer Vacation,6280000,5,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-30,Films (English),8,Brazen,5840000,3,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-30,Films (English),9,The Possession of Hannah Grace,5760000,1,False,"Horror, Mystery, Thriller",2022,janeiro
2022-01-30,Films (English),10,A Perfect Enemy,4870000,1,False,"Drama, Thriller",2022,janeiro
2022-01-30,Films (Non-English),1,My Father's Violin,12380000,2,False,Drama,2022,janeiro
2022-01-30,Films (Non-English),2,Amandla,7990000,2,False,"Crime, Drama",2022,janeiro
2022-01-30,Films (Non-English),3,أصحاب ...ولا أعزّ,4690000,2,False,Drama,2022,janeiro
2022-01-30,Films (Non-English),4,Shyam Singha Roy,2880000,2,False,"Drama, Romance",2022,janeiro
2022-01-30,Films (Non-English),5,Lost Bullet,2630000,2,False,"Action, Crime, Thriller",2022,janeiro
2022-01-30,Films (Non-English),6,How I Fell in Love with a Gangster,2610000,4,False,"Crime, Drama",2022,janeiro
2022-01-30,Films (Non-English),7,Photocopier,1740000,3,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-30,Films (Non-English),8,Blood Red Sky,1690000,11,False,"Action, Drama, Horror",2022,janeiro
2022-01-30,Films (Non-English),9,Rogue City,1400000,2,False,"Action, Crime, Drama",2022,janeiro
2022-01-30,Films (Non-English),10,Vicky and Her Mystery,1400000,6,False,"Adventure, Drama, Family",2022,janeiro
2022-01-30,TV (English),1,Ozark,96340000,2,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-30,TV (English),2,The Woman in the House Across the Street from the Girl in the Window,40080000,1,False,"Comedy, Crime, Drama",2022,janeiro
2022-01-30,TV (English),3,Archive 81,36270000,3,False,"Drama, Horror, Mystery",2022,janeiro
2022-01-30,TV (English),4,Ozark,35230000,2,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-30,TV (English),5,Too Hot to Handle,31740000,2,False,"Game-Show, Reality-TV, Romance",2022,janeiro
2022-01-30,TV (English),6,In From the Cold,24720000,1,False,"Action, Crime, Drama",2022,janeiro
2022-01-30,TV (English),7,Ozark,21540000,1,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-30,TV (English),8,The Sinner,21320000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-30,TV (English),9,Ozark,20280000,1,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-30,TV (English),10,Riverdale,16460000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-30,TV (Non-English),1,All of Us Are Dead,124790000,1,False,"Action, Drama, Fantasy",2022,janeiro
2022-01-30,TV (Non-English),2,Café con aroma de mujer,82750000,5,False,"Drama, Romance",2022,janeiro
2022-01-30,TV (Non-English),3,I Am Georgina,30630000,1,False,Reality-TV,2022,janeiro
2022-01-30,TV (Non-English),4,Neymar: The Perfect Chaos,26340000,1,False,"Documentary, Biography, Sport",2022,janeiro
2022-01-30,TV (Non-English),5,Our Beloved Summer,22730000,6,False,"Drama, Romance",2022,janeiro
2022-01-30,TV (Non-English),6,The Queen of Flow,17800000,11,False,"Drama, Music",2022,janeiro
2022-01-30,TV (Non-English),7,"Yo soy Betty, la fea",11730000,10,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-30,TV (Non-English),8,Summer Heat,11470000,1,False,Drama,2022,janeiro
2022-01-30,TV (Non-English),9,El marginal,10710000,2,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-30,TV (Non-English),10,Carinha de Anjo,10400000,15,False,"Family, Musical",2022,janeiro
2022-01-23,Films (English),1,The Royal Treatment,42490000,1,False,"Comedy, Family, Romance",2022,janeiro
2022-01-23,Films (English),2,Brazen,28570000,2,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-23,Films (English),3,Don't Look Up,17130000,5,False,"Comedy, Drama, Sci-Fi",2022,janeiro
2022-01-23,Films (English),4,The Secret Life of Pets 2,16800000,2,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-23,Films (English),5,Riverdance: The Animated Adventure,11840000,2,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-23,Films (English),6,Munich – The Edge of War,11110000,1,False,"Biography, Drama, History",2022,janeiro
